campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit
CAMP_00833,Brand Awareness,Facebook,Sidebar,Tablet,Other,Image,1200x628,Short,True,Joy,32,18-24,Female,Tech Enthusiasts,>$200K,Medium,True,2025-10-30,4,Thursday,15,27,8,3.14,25258,2020,162,6342.8,38529.0,29.72,155,4.55,E-commerce,Medium,7.997,3.14,8.02,39.15,6.07,32186.2
CAMP_00834,Brand Awareness,Google Ads,Search,Desktop,Android,Image,300x250,Short,True,Joy,39,45-54,Male,Business Professionals,$50K-$100K,Medium,False,2025-01-25,1,Saturday,22,1,6,2.32,182359,4338,53,10064.16,16729.92,45.32,54,1.02,E-commerce,Medium,2.379,2.32,1.222,189.89,1.66,6665.76
CAMP_00835,Lead Generation,Facebook,Feed,Mobile,iOS,Image,1200x628,Short,True,Trust,89,18-24,Male,Tech Enthusiasts,>$200K,High,True,2024-04-28,2,Sunday,18,81,5,1.34,17490,215,6,288.1,5327.44,43.15,103,4.46,Healthcare,Low,1.229,1.34,2.791,48.02,18.49,5039.34
CAMP_00836,Lead Generation,Instagram,Stories,Desktop,macOS,Interactive,1920x1080,Medium,True,Joy,25,35-44,Male,Students,>$200K,Medium,True,2024-08-25,3,Sunday,22,14,5,4.07,17078,455,44,1851.85,24762.78,50.33,84,2.73,E-commerce,Low,2.664,4.07,9.67,42.09,13.37,22910.93
CAMP_00837,App Installs,LinkedIn,Feed,Mobile,Android,Image,320x50,Long,False,Trust,81,18-24,Female,Business Professionals,<$50K,Low,False,2025-03-09,1,Sunday,3,75,4,9.24,12269,113,0,1044.12,0.0,64.05,94,2.79,E-commerce,Low,0.921,9.24,0.0,0.0,0.0,-1044.12
CAMP_00838,Lead Generation,Twitter,Feed,Mobile,Android,Image,1920x1080,Medium,True,Joy,11,35-44,All,Gamers,$100K-$200K,Low,False,2024-10-12,4,Saturday,1,26,5,1.3,33532,1916,91,2490.8,34168.77,54.03,58,3.18,E-commerce,Medium,5.714,1.3,4.749,27.37,13.72,31677.97
CAMP_00839,Conversions,LinkedIn,Display Network,Desktop,Android,Image,728x90,Medium,False,Joy,20,45-54,Male,Gamers,$50K-$100K,Medium,False,2025-10-24,4,Friday,21,17,6,9.08,7205,248,22,2251.84,14255.69,57.17,106,2.47,Finance,Low,3.442,9.08,8.871,102.36,6.33,12003.85
CAMP_00840,Conversions,Facebook,Search,Mobile,Windows,Video,320x50,Long,False,Curiosity,36,18-24,Female,Business Professionals,$50K-$100K,Medium,False,2025-03-28,1,Friday,3,30,6,2.24,5000,314,14,703.36,3381.61,53.4,107,2.7,Healthcare,Low,6.28,2.24,4.459,50.24,4.81,2678.25
CAMP_00841,Brand Awareness,Twitter,Feed,Mobile,Windows,Carousel,300x250,Long,True,Joy,61,25-34,Male,Tech Enthusiasts,<$50K,Medium,True,2024-06-14,2,Friday,8,14,6,2.06,115664,1881,27,3874.86,13914.28,55.14,108,2.12,Healthcare,High,1.626,2.06,1.435,143.51,3.59,10039.42
CAMP_00842,Conversions,Facebook,In-Stream Video,Desktop,iOS,Carousel,728x90,Medium,True,Curiosity,38,35-44,Female,Gamers,$100K-$200K,Medium,False,2025-04-04,2,Friday,13,5,7,1.59,24840,1043,29,1658.37,6070.36,28.98,101,4.65,E-commerce,High,4.199,1.59,2.78,57.19,3.66,4411.99
CAMP_00843,Brand Awareness,Twitter,Feed,Mobile,macOS,Image,1200x628,Short,False,Joy,6,45-54,Male,Tech Enthusiasts,$100K-$200K,High,False,2024-03-12,1,Tuesday,19,9,4,0.99,5672,55,0,54.45,0.0,47.86,130,5.21,Healthcare,Medium,0.97,0.99,0.0,0.0,0.0,-54.45
CAMP_00844,Engagement,Google Ads,Sidebar,Desktop,iOS,Image,1920x1080,Short,True,Neutral,67,25-34,Male,Tech Enthusiasts,<$50K,Low,False,2024-07-14,3,Sunday,5,40,3,5.57,27439,207,4,1152.99,1216.74,75.02,10,1.74,Education,Low,0.754,5.57,1.932,288.25,1.06,63.75
CAMP_00845,Brand Awareness,Google Ads,Sidebar,Tablet,Android,Image,300x250,Short,True,Neutral,45,45-54,Female,Students,$50K-$100K,High,False,2024-03-21,1,Thursday,7,55,6,3.57,177581,4967,356,17732.19,173417.66,26.79,139,6.22,Finance,Medium,2.797,3.57,7.167,49.81,9.78,155685.47
CAMP_00846,Lead Generation,Twitter,In-Stream Video,Desktop,iOS,Carousel,320x50,Short,False,Curiosity,27,35-44,All,Business Professionals,$50K-$100K,High,True,2025-03-21,1,Friday,21,53,5,1.12,5806,83,6,92.96,1491.08,13.04,108,5.14,E-commerce,Medium,1.43,1.12,7.229,15.49,16.04,1398.12
CAMP_00847,Brand Awareness,LinkedIn,Display Network,Mobile,Windows,Carousel,300x250,Short,True,Curiosity,67,25-34,Female,Business Professionals,>$200K,Medium,False,2024-08-20,3,Tuesday,14,13,3,11.75,121329,425,3,4993.75,2468.72,49.02,139,1.54,Healthcare,Low,0.35,11.75,0.706,1664.58,0.49,-2525.03
CAMP_00848,Engagement,Twitter,Feed,Desktop,Windows,Carousel,320x50,Long,True,Curiosity,10,25-34,All,Shoppers,<$50K,Low,False,2025-06-22,2,Sunday,13,3,6,1.42,8175,126,0,178.92,0.0,49.27,106,1.0,SaaS,Low,1.541,1.42,0.0,0.0,0.0,-178.92
CAMP_00849,Lead Generation,Instagram,Stories,Desktop,Windows,Interactive,300x250,Medium,True,Trust,10,35-44,Male,Tech Enthusiasts,$50K-$100K,Medium,False,2025-01-08,1,Wednesday,4,14,8,2.1,75409,2380,343,4998.0,123432.8,26.75,202,4.81,Education,Low,3.156,2.1,14.412,14.57,24.7,118434.8
CAMP_00850,Conversions,Google Ads,Feed,Mobile,Windows,Image,728x90,Medium,False,Curiosity,55,35-44,Female,Tech Enthusiasts,$100K-$200K,Low,False,2024-08-28,3,Wednesday,21,59,4,6.7,67841,454,3,3041.8,1632.56,76.0,103,2.78,Healthcare,Medium,0.669,6.7,0.661,1013.93,0.54,-1409.24
CAMP_00851,Brand Awareness,Facebook,Feed,Mobile,iOS,Video,1080x1080,Medium,True,Trust,31,35-44,All,Business Professionals,$100K-$200K,High,False,2024-07-04,3,Thursday,2,79,6,0.83,63347,1525,20,1265.75,15052.04,38.07,136,3.85,Healthcare,Medium,2.407,0.83,1.311,63.29,11.89,13786.29
CAMP_00852,Conversions,Facebook,Search,Desktop,Android,Image,1920x1080,Short,False,Curiosity,6,25-34,Female,Gamers,$50K-$100K,Medium,False,2025-04-13,2,Sunday,23,81,5,2.47,5138,184,8,454.48,2390.25,48.37,117,2.88,E-commerce,Low,3.581,2.47,4.348,56.81,5.26,1935.77
CAMP_00853,Lead Generation,LinkedIn,Feed,Mobile,Android,Image,728x90,Short,True,Neutral,24,18-24,Male,Business Professionals,$100K-$200K,Low,False,2025-04-11,2,Friday,23,2,6,10.8,5318,160,0,1728.0,0.0,90.0,47,1.77,Healthcare,Medium,3.009,10.8,0.0,0.0,0.0,-1728.0
CAMP_00854,App Installs,TikTok,Sidebar,Desktop,Android,Video,1920x1080,Medium,True,Curiosity,79,35-44,Male,Tech Enthusiasts,>$200K,High,False,2025-11-21,4,Friday,1,41,3,1.52,48579,1389,105,2111.28,116016.51,10.0,178,6.37,Finance,High,2.859,1.52,7.559,20.11,54.95,113905.23
CAMP_00855,Lead Generation,Google Ads,In-Stream Video,Mobile,iOS,Image,1920x1080,Short,False,Neutral,79,35-44,Female,Business Professionals,<$50K,Medium,False,2024-01-20,1,Saturday,12,23,3,2.46,64618,401,10,986.46,3471.42,58.21,65,1.47,Education,Medium,0.621,2.46,2.494,98.65,3.52,2484.96
CAMP_00856,Brand Awareness,LinkedIn,Stories,Mobile,macOS,Carousel,1200x628,Short,False,Urgency,3,25-34,Male,Business Professionals,<$50K,Low,True,2025-04-27,2,Sunday,3,78,7,3.31,92500,1798,5,5951.38,1360.18,69.62,42,2.7,SaaS,High,1.944,3.31,0.278,1190.28,0.23,-4591.2
CAMP_00857,Brand Awareness,TikTok,Stories,Mobile,Windows,Carousel,300x250,Short,True,Neutral,34,25-34,Male,Health & Fitness,$100K-$200K,Low,False,2024-03-20,1,Wednesday,9,53,5,1.21,11352,237,0,286.77,0.0,66.38,96,3.02,E-commerce,Medium,2.088,1.21,0.0,0.0,0.0,-286.77
CAMP_00858,Lead Generation,Google Ads,Stories,Desktop,Android,Interactive,1080x1080,Short,True,Joy,47,45-54,Male,Tech Enthusiasts,<$50K,Medium,False,2025-01-03,1,Friday,14,66,5,4.28,34207,761,62,3257.08,18906.82,42.61,111,3.0,Education,High,2.225,4.28,8.147,52.53,5.8,15649.74
CAMP_00859,Conversions,TikTok,In-Stream Video,Mobile,Windows,Text,1920x1080,Short,True,Fear,19,18-24,Male,Students,$100K-$200K,Medium,False,2026-01-24,1,Saturday,17,38,5,0.72,7386,45,0,32.4,0.0,57.99,138,2.57,SaaS,Low,0.609,0.72,0.0,0.0,0.0,-32.4
CAMP_00860,Brand Awareness,LinkedIn,Search,Mobile,Windows,Video,300x250,Short,True,Joy,30,25-34,Male,Business Professionals,$50K-$100K,High,True,2024-01-23,1,Tuesday,19,9,6,6.52,5000,170,4,1108.4,1189.64,41.08,121,4.43,E-commerce,Low,3.4,6.52,2.353,277.1,1.07,81.24
CAMP_00861,Conversions,Instagram,Feed,Desktop,iOS,Image,1200x628,Long,True,Joy,34,35-44,Female,Shoppers,<$50K,Medium,False,2024-12-10,4,Tuesday,1,53,8,2.09,17486,711,25,1485.99,13557.56,30.41,139,1.87,Healthcare,Low,4.066,2.09,3.516,59.44,9.12,12071.57
CAMP_00862,Lead Generation,Facebook,Stories,Desktop,Android,Image,728x90,Medium,False,Curiosity,52,25-34,Male,Students,$50K-$100K,High,False,2025-08-22,3,Friday,9,3,5,1.18,24420,570,18,672.6,16808.81,22.24,160,6.99,Finance,Low,2.334,1.18,3.158,37.37,24.99,16136.21
CAMP_00863,Lead Generation,Google Ads,Stories,Desktop,Android,Image,300x250,Medium,False,Urgency,62,25-34,Female,Business Professionals,>$200K,Medium,False,2025-07-15,3,Tuesday,1,85,4,5.92,65097,755,19,4469.6,10893.16,35.56,115,2.6,E-commerce,Medium,1.16,5.92,2.517,235.24,2.44,6423.56
CAMP_00864,Lead Generation,Facebook,Sidebar,Desktop,iOS,Video,1920x1080,Medium,False,Joy,85,35-44,All,Gamers,$100K-$200K,Medium,False,2025-02-10,1,Monday,7,84,4,0.87,54275,1354,63,1177.98,44710.75,32.18,221,3.47,SaaS,Medium,2.495,0.87,4.653,18.7,37.96,43532.77
CAMP_00865,Lead Generation,Google Ads,Feed,Desktop,Android,Video,320x50,Medium,True,Curiosity,67,55-64,Female,Business Professionals,<$50K,Medium,False,2024-09-19,3,Thursday,8,51,4,8.07,5000,54,4,435.78,364.66,34.35,121,2.34,E-commerce,Low,1.08,8.07,7.407,108.94,0.84,-71.12
CAMP_00866,Conversions,Instagram,Feed,Desktop,macOS,Video,300x250,Medium,True,Joy,81,25-34,All,Students,>$200K,Medium,False,2024-10-22,4,Tuesday,6,79,6,3.91,16250,1171,157,4578.61,48008.61,34.59,126,2.62,E-commerce,Low,7.206,3.91,13.407,29.16,10.49,43430.0
CAMP_00867,Brand Awareness,Google Ads,In-Stream Video,Mobile,Android,Text,1920x1080,Long,True,Fear,34,18-24,Male,Students,<$50K,Medium,False,2024-07-30,3,Tuesday,10,84,7,2.01,33051,667,4,1340.67,1838.43,73.72,71,2.96,SaaS,Medium,2.018,2.01,0.6,335.17,1.37,497.76
CAMP_00868,Brand Awareness,TikTok,In-Stream Video,Desktop,macOS,Video,1920x1080,Short,False,Urgency,55,18-24,All,Students,$50K-$100K,Low,False,2024-06-22,2,Saturday,2,89,6,0.99,20977,1262,14,1249.38,1994.34,46.74,123,3.28,E-commerce,Low,6.016,0.99,1.109,89.24,1.6,744.96
CAMP_00869,App Installs,Facebook,In-Stream Video,Desktop,iOS,Video,1920x1080,Medium,True,Fear,83,18-24,Female,Business Professionals,<$50K,High,False,2025-08-12,3,Tuesday,21,15,6,2.39,22235,918,90,2194.02,18990.17,29.31,146,5.44,E-commerce,Medium,4.129,2.39,9.804,24.38,8.66,16796.15
CAMP_00870,Engagement,Facebook,Stories,Desktop,iOS,Video,1200x628,Long,True,Joy,1,45-54,Male,Tech Enthusiasts,$50K-$100K,Medium,False,2024-04-07,2,Sunday,21,48,6,0.96,12460,454,14,435.84,9142.57,48.91,91,1.79,Healthcare,Medium,3.644,0.96,3.084,31.13,20.98,8706.73
CAMP_00871,Lead Generation,Google Ads,Search,Mobile,macOS,Carousel,728x90,Short,False,Trust,71,65+,Male,Tech Enthusiasts,<$50K,Medium,False,2024-03-20,1,Wednesday,6,55,4,6.13,86168,573,8,3512.49,3231.78,47.67,65,2.69,Healthcare,High,0.665,6.13,1.396,439.06,0.92,-280.71
CAMP_00872,Lead Generation,LinkedIn,Search,Desktop,Android,Video,1920x1080,Short,True,Urgency,59,18-24,Female,Business Professionals,$100K-$200K,Medium,False,2024-08-03,3,Saturday,12,45,10,5.03,31761,994,77,4999.82,18078.47,50.9,116,1.87,E-commerce,Low,3.13,5.03,7.746,64.93,3.62,13078.65
CAMP_00873,Conversions,LinkedIn,Feed,Mobile,macOS,Video,1080x1080,Medium,True,Fear,86,25-34,All,Gamers,$50K-$100K,Low,False,2025-12-13,4,Saturday,1,21,6,5.25,12811,308,4,1617.0,1016.15,72.33,101,2.3,SaaS,Medium,2.404,5.25,1.299,404.25,0.63,-600.85
CAMP_00874,Lead Generation,Google Ads,Search,Mobile,iOS,Image,1080x1080,Long,False,Urgency,33,45-54,Male,Tech Enthusiasts,$100K-$200K,High,False,2025-07-14,3,Monday,4,72,7,2.4,35992,609,29,1461.6,34465.9,27.18,208,6.21,Finance,Medium,1.692,2.4,4.762,50.4,23.58,33004.3
CAMP_00875,Brand Awareness,Twitter,Feed,Mobile,macOS,Image,1920x1080,Short,True,Urgency,37,55-64,All,Business Professionals,$50K-$100K,Low,False,2024-09-01,3,Sunday,11,53,8,1.23,243581,3090,6,3800.7,4120.87,81.8,46,1.71,Healthcare,High,1.269,1.23,0.194,633.45,1.08,320.17
CAMP_00876,Brand Awareness,Facebook,Feed,Desktop,Android,Image,1920x1080,Medium,False,Joy,50,25-34,All,Business Professionals,$100K-$200K,Low,False,2024-01-26,1,Friday,22,75,7,0.52,67562,817,4,424.84,744.23,61.18,99,1.48,E-commerce,Low,1.209,0.52,0.49,106.21,1.75,319.39
CAMP_00877,Conversions,Facebook,In-Stream Video,Mobile,iOS,Carousel,1920x1080,Long,True,Joy,70,55-64,All,Tech Enthusiasts,$50K-$100K,Medium,False,2025-03-19,1,Wednesday,6,88,2,1.27,5038,24,0,30.48,0.0,62.7,20,2.42,SaaS,Medium,0.476,1.27,0.0,0.0,0.0,-30.48
CAMP_00878,Conversions,Facebook,Feed,Desktop,Windows,Video,320x50,Short,True,Curiosity,3,35-44,All,Business Professionals,>$200K,High,False,2025-09-12,3,Friday,23,34,6,1.8,9627,300,47,540.0,54819.61,29.35,170,6.42,Healthcare,Low,3.116,1.8,15.667,11.49,101.52,54279.61
CAMP_00879,Brand Awareness,Google Ads,In-Stream Video,Tablet,Windows,Video,1200x628,Short,True,Fear,35,65+,Female,Gamers,$100K-$200K,Medium,False,2024-03-21,1,Thursday,11,51,8,3.31,320356,6042,94,19999.02,63345.4,42.97,122,1.43,Healthcare,Medium,1.886,3.31,1.556,212.76,3.17,43346.38
CAMP_00880,Lead Generation,Instagram,Feed,Mobile,iOS,Video,1920x1080,Long,False,Neutral,16,18-24,All,Students,$50K-$100K,Low,False,2025-06-29,2,Sunday,18,21,6,2.07,21383,1095,13,2266.65,3099.25,75.77,53,3.03,E-commerce,Medium,5.121,2.07,1.187,174.36,1.37,832.6
CAMP_00881,Lead Generation,Facebook,Feed,Mobile,Other,Interactive,1920x1080,Long,False,Fear,47,45-54,All,Students,>$200K,Medium,False,2024-02-22,1,Thursday,9,78,4,1.95,19302,123,1,239.85,292.94,54.0,94,2.41,E-commerce,Medium,0.637,1.95,0.813,239.85,1.22,53.09
CAMP_00882,Conversions,Google Ads,Search,Tablet,Windows,Video,728x90,Medium,True,Trust,90,18-24,Female,Gamers,<$50K,Medium,False,2024-09-11,3,Wednesday,5,16,5,2.18,15523,554,32,1207.72,9997.74,42.85,152,3.15,Education,Medium,3.569,2.18,5.776,37.74,8.28,8790.02
CAMP_00883,Brand Awareness,Facebook,Display Network,Mobile,Android,Story,1920x1080,Short,False,Joy,34,45-54,All,Tech Enthusiasts,$50K-$100K,Medium,True,2025-09-04,3,Thursday,7,17,4,2.92,18390,348,4,1016.16,1582.74,60.85,74,3.05,Finance,Low,1.892,2.92,1.149,254.04,1.56,566.58
CAMP_00884,Brand Awareness,LinkedIn,Stories,Desktop,iOS,Text,1080x1080,Long,True,Urgency,35,55-64,All,Gamers,$100K-$200K,Medium,True,2024-07-31,3,Wednesday,14,71,5,9.36,48725,534,13,4998.24,8092.01,54.94,114,4.02,SaaS,Low,1.096,9.36,2.434,384.48,1.62,3093.77
CAMP_00885,Conversions,Facebook,In-Stream Video,Desktop,Android,Image,1080x1080,Long,True,Joy,64,25-34,Male,Tech Enthusiasts,<$50K,Low,False,2025-03-20,1,Thursday,14,3,5,1.6,27462,392,5,627.2,1271.0,34.93,150,1.38,E-commerce,Low,1.427,1.6,1.276,125.44,2.03,643.8
CAMP_00886,Brand Awareness,LinkedIn,Feed,Mobile,iOS,Carousel,1920x1080,Medium,True,Fear,41,25-34,Male,Business Professionals,$50K-$100K,Medium,False,2024-05-23,2,Thursday,14,31,5,7.11,30904,661,5,4699.71,2162.08,66.39,72,2.66,Education,Low,2.139,7.11,0.756,939.94,0.46,-2537.63
CAMP_00887,Conversions,Google Ads,In-Stream Video,Mobile,Android,Image,1080x1080,Short,False,Curiosity,46,25-34,All,Students,<$50K,Medium,False,2024-10-22,4,Tuesday,22,28,4,6.91,95709,1867,102,12900.97,41315.55,58.26,59,1.81,SaaS,Medium,1.951,6.91,5.463,126.48,3.2,28414.58
CAMP_00888,Lead Generation,Google Ads,Feed,Mobile,Windows,Image,320x50,Medium,True,Urgency,5,25-34,Female,Tech Enthusiasts,$100K-$200K,Medium,False,2025-05-15,2,Thursday,21,82,5,3.66,52196,811,11,2968.26,7660.67,66.85,51,2.62,SaaS,Low,1.554,3.66,1.356,269.84,2.58,4692.41
CAMP_00889,Brand Awareness,TikTok,In-Stream Video,Mobile,Windows,Image,1920x1080,Short,False,Joy,60,25-34,All,Gamers,<$50K,Medium,True,2024-03-03,1,Sunday,20,87,5,1.71,330652,1960,5,3351.6,1659.99,72.14,91,2.21,SaaS,High,0.593,1.71,0.255,670.32,0.5,-1691.61
CAMP_00890,Lead Generation,Google Ads,Stories,Mobile,Android,Image,1080x1080,Short,True,Neutral,54,35-44,Female,Students,$100K-$200K,Medium,True,2025-04-29,2,Tuesday,6,85,8,4.09,158138,1222,25,4997.98,11034.17,65.45,65,2.28,E-commerce,Low,0.773,4.09,2.046,199.92,2.21,6036.19
CAMP_00891,Conversions,Twitter,Display Network,Mobile,iOS,Video,1080x1080,Medium,True,Fear,50,35-44,Male,Shoppers,$50K-$100K,Medium,False,2024-06-28,2,Friday,5,80,7,1.39,42840,1075,12,1494.25,2982.26,81.73,115,1.36,E-commerce,High,2.509,1.39,1.116,124.52,2.0,1488.01
CAMP_00892,App Installs,Google Ads,Search,Mobile,Other,Image,1920x1080,Short,True,Joy,18,35-44,Female,Tech Enthusiasts,<$50K,Low,False,2024-10-24,4,Thursday,20,79,8,4.17,31080,875,9,3648.75,4289.1,64.8,101,2.58,Finance,Low,2.815,4.17,1.029,405.42,1.18,640.35
CAMP_00893,Conversions,Twitter,Feed,Mobile,Android,Carousel,300x250,Short,False,Joy,49,18-24,All,Shoppers,$50K-$100K,Low,False,2024-01-14,1,Sunday,16,11,4,1.51,56386,1089,6,1644.39,2487.6,83.52,39,2.96,Education,Low,1.931,1.51,0.551,274.06,1.51,843.21
CAMP_00894,Lead Generation,Facebook,In-Stream Video,Mobile,Android,Image,728x90,Medium,True,Neutral,41,35-44,Female,Business Professionals,<$50K,Medium,True,2024-01-03,1,Wednesday,18,29,10,1.03,314483,11674,324,12024.22,100981.11,84.62,81,3.64,Education,Medium,3.712,1.03,2.775,37.11,8.4,88956.89
CAMP_00895,Conversions,LinkedIn,Feed,Mobile,Windows,Story,1920x1080,Short,True,Urgency,24,25-34,Female,Business Professionals,<$50K,Low,False,2025-01-21,1,Tuesday,10,81,8,9.31,18212,434,3,4040.54,783.49,71.55,100,2.42,E-commerce,Low,2.383,9.31,0.691,1346.85,0.19,-3257.05
CAMP_00896,Lead Generation,Google Ads,Feed,Mobile,Windows,Video,1200x628,Short,False,Curiosity,30,35-44,Male,Health & Fitness,<$50K,High,False,2025-03-16,1,Sunday,15,72,6,4.87,41123,1601,49,7796.87,7616.24,55.33,57,4.66,E-commerce,Medium,3.893,4.87,3.061,159.12,0.98,-180.63
CAMP_00897,Lead Generation,Google Ads,Display Network,Mobile,Other,Interactive,728x90,Short,True,Joy,15,35-44,Male,Gamers,$50K-$100K,Medium,True,2024-07-31,3,Wednesday,21,18,5,5.08,106854,2770,104,14071.6,45796.17,79.22,10,2.04,Education,Medium,2.592,5.08,3.755,135.3,3.25,31724.57
CAMP_00898,App Installs,Google Ads,Feed,Desktop,Other,Carousel,728x90,Medium,True,Joy,82,25-34,Male,Shoppers,<$50K,Medium,False,2026-01-30,1,Friday,10,23,3,9.87,121254,1999,139,19730.13,46234.85,53.76,207,3.28,SaaS,Medium,1.649,9.87,6.953,141.94,2.34,26504.72
CAMP_00899,Brand Awareness,Google Ads,Feed,Desktop,macOS,Carousel,1920x1080,Short,True,Trust,16,25-34,Male,Students,$100K-$200K,Medium,False,2024-04-13,2,Saturday,1,6,9,2.55,51231,2930,53,7471.5,14803.44,41.5,84,1.27,E-commerce,Medium,5.719,2.55,1.809,140.97,1.98,7331.94
CAMP_00900,Brand Awareness,Facebook,Stories,Mobile,Android,Text,1920x1080,Medium,False,Joy,18,25-34,All,Business Professionals,<$50K,Medium,False,2025-12-31,4,Wednesday,0,75,3,1.39,48436,469,2,651.91,1131.48,57.52,65,2.21,Healthcare,High,0.968,1.39,0.426,325.96,1.74,479.57
CAMP_00901,Lead Generation,Facebook,Display Network,Mobile,iOS,Text,300x250,Short,True,Urgency,1,25-34,Female,Tech Enthusiasts,<$50K,Medium,True,2024-09-29,3,Sunday,9,47,8,2.03,11130,102,1,207.06,461.13,45.19,103,2.1,SaaS,Low,0.916,2.03,0.98,207.06,2.23,254.07
CAMP_00902,Brand Awareness,LinkedIn,Feed,Mobile,Windows,Image,1920x1080,Short,True,Neutral,11,45-54,Male,Business Professionals,<$50K,Low,False,2025-06-16,2,Monday,3,23,6,7.29,8751,122,0,889.38,0.0,74.79,45,2.02,E-commerce,Low,1.394,7.29,0.0,0.0,0.0,-889.38
CAMP_00903,Brand Awareness,TikTok,Stories,Mobile,iOS,Carousel,1920x1080,Long,True,Neutral,39,35-44,All,Business Professionals,$50K-$100K,Low,False,2025-06-25,2,Wednesday,10,83,7,1.43,68156,1872,3,2676.96,1859.78,78.43,80,2.63,Healthcare,Medium,2.747,1.43,0.16,892.32,0.69,-817.18
CAMP_00904,Conversions,LinkedIn,Search,Tablet,iOS,Video,1200x628,Short,True,Urgency,74,35-44,Female,Gamers,$50K-$100K,Low,True,2024-01-17,1,Wednesday,6,85,5,12.22,83697,2406,140,29401.32,55340.48,59.58,84,3.47,Education,High,2.875,12.22,5.819,210.01,1.88,25939.16
CAMP_00905,Lead Generation,LinkedIn,Display Network,Tablet,iOS,Image,728x90,Medium,True,Urgency,9,25-34,Female,Students,<$50K,Medium,False,2025-12-15,4,Monday,1,74,7,6.74,15523,678,19,4569.72,4005.63,45.23,101,4.49,SaaS,Medium,4.368,6.74,2.802,240.51,0.88,-564.09
CAMP_00906,App Installs,Facebook,In-Stream Video,Mobile,iOS,Interactive,1080x1080,Medium,False,Joy,39,25-34,Female,Gamers,$50K-$100K,Medium,True,2025-03-22,1,Saturday,19,42,6,2.26,239827,4736,47,10703.36,34001.75,83.74,15,2.18,Finance,High,1.975,2.26,0.992,227.73,3.18,23298.39
CAMP_00907,Conversions,Facebook,Display Network,Desktop,Android,Video,320x50,Short,True,Neutral,17,25-34,Male,Students,$100K-$200K,High,True,2024-09-18,3,Wednesday,19,52,4,1.18,9166,241,60,284.38,27713.23,10.0,229,6.11,E-commerce,Low,2.629,1.18,24.896,4.74,97.45,27428.85
CAMP_00908,Lead Generation,Facebook,Search,Mobile,Android,Video,300x250,Short,True,Urgency,35,25-34,All,Students,$100K-$200K,Low,True,2025-03-06,1,Thursday,0,10,8,1.77,20909,790,9,1398.3,2331.9,69.54,157,3.02,E-commerce,High,3.778,1.77,1.139,155.37,1.67,933.6
CAMP_00909,Lead Generation,Twitter,Stories,Desktop,Android,Image,1080x1080,Long,False,Joy,74,25-34,Male,Students,$50K-$100K,Medium,False,2024-01-04,1,Thursday,15,22,4,1.86,133560,2238,75,4162.68,34567.72,52.3,92,3.44,SaaS,High,1.676,1.86,3.351,55.5,8.3,30405.04
CAMP_00910,Lead Generation,Google Ads,Feed,Mobile,macOS,Image,1920x1080,Medium,False,Curiosity,33,25-34,Female,Gamers,$50K-$100K,Low,True,2025-10-10,4,Friday,1,40,3,2.71,34008,667,26,1807.57,4651.92,84.59,10,1.61,E-commerce,Medium,1.961,2.71,3.898,69.52,2.57,2844.35
CAMP_00911,Conversions,Google Ads,Search,Desktop,Windows,Image,1080x1080,Medium,True,Urgency,79,45-54,All,Shoppers,<$50K,High,True,2024-06-28,2,Friday,11,14,5,3.66,10361,123,30,450.18,8057.74,14.91,178,7.11,Education,Medium,1.187,3.66,24.39,15.01,17.9,7607.56
CAMP_00912,Lead Generation,LinkedIn,Sidebar,Mobile,macOS,Image,1080x1080,Medium,False,Trust,53,25-34,Female,Business Professionals,$100K-$200K,Low,False,2025-02-24,1,Monday,0,52,3,6.96,238471,718,4,4997.28,1669.89,78.45,58,2.02,E-commerce,Low,0.301,6.96,0.557,1249.32,0.33,-3327.39
CAMP_00913,Conversions,Google Ads,Search,Mobile,Android,Image,1080x1080,Short,True,Curiosity,64,35-44,Female,Shoppers,$100K-$200K,Low,False,2024-02-14,1,Wednesday,8,1,4,3.79,26760,207,2,784.53,1121.89,82.8,39,3.51,Healthcare,Low,0.774,3.79,0.966,392.26,1.43,337.36
CAMP_00914,Lead Generation,Twitter,Feed,Mobile,Android,Image,1920x1080,Medium,False,Joy,73,25-34,Female,Gamers,<$50K,Medium,False,2024-04-18,2,Thursday,9,7,4,2.55,394743,4404,57,11230.2,29372.07,57.54,80,3.39,SaaS,High,1.116,2.55,1.294,197.02,2.62,18141.87
CAMP_00915,Conversions,Twitter,Stories,Mobile,iOS,Image,1920x1080,Medium,False,Trust,73,35-44,Male,Gamers,$50K-$100K,High,False,2024-10-14,4,Monday,9,55,4,0.86,5000,41,1,35.26,66.33,54.89,10,4.28,Gaming,Low,0.82,0.86,2.439,35.26,1.88,31.07
